production_id,well_id,date_id,oil_bbl,gas_mcf,water_bbl,downtime_hours,choke_size_64ths,tubing_pressure_psi,casing_pressure_psi
21716,WELL-0048,20241223,375.2,777.6,407.9,0.0,28,2044,780
21717,WELL-0048,20241224,368.5,715.3,401.6,0.0,32,1868,678
21718,WELL-0048,20241225,418.6,795.2,457.3,0.0,36,1827,779
21719,WELL-0048,20241226,16.7,33.8,18.2,22.9,32,1952,765
21720,WELL-0048,20241227,352.4,725.4,386.8,0.0,40,2160,806
21721,WELL-0048,20241228,385.9,806.3,424.6,0.0,32,1927,949
21722,WELL-0048,20241229,387.9,786.4,427.9,0.0,48,1919,652
21723,WELL-0048,20241230,376.2,743.6,416.0,0.0,48,2082,799
21724,WELL-0048,20241231,383.9,800.5,425.4,0.0,48,1958,888
21725,WELL-0048,20250101,369.3,677.0,410.2,0.0,36,2119,856
21726,WELL-0048,20250102,349.3,764.3,389.0,0.0,36,2140,877
21727,WELL-0048,20250103,57.4,119.5,64.1,20.5,24,1866,892
21728,WELL-0048,20250104,356.6,760.9,399.0,0.0,24,2181,739
21729,WELL-0048,20250105,338.1,731.2,379.3,0.0,64,1870,834
21730,WELL-0048,20250106,379.3,814.7,426.5,0.0,20,2078,830
21731,WELL-0048,20250107,380.9,854.8,429.4,0.0,36,1674,894
21732,WELL-0048,20250108,369.6,761.9,417.6,0.0,32,1950,879
21733,WELL-0048,20250109,341.1,661.4,386.3,0.0,36,1890,760
21734,WELL-0048,20250110,331.1,669.5,375.9,0.0,24,2086,869
21735,WELL-0048,20250111,355.2,699.2,404.3,0.0,48,1843,780
21736,WELL-0048,20250112,383.0,744.1,437.0,0.0,24,2016,725
21737,WELL-0048,20250113,76.1,161.4,87.1,18.9,36,1966,814
21738,WELL-0048,20250114,360.0,656.4,412.7,0.0,64,2007,907
21739,WELL-0048,20250115,343.3,744.2,394.5,0.0,64,2100,1009
21740,WELL-0048,20250116,336.0,785.1,387.0,0.0,24,1815,839
21741,WELL-0048,20250117,381.6,847.7,440.7,0.0,24,1802,786
21742,WELL-0048,20250118,336.6,739.9,389.6,0.0,20,1849,736
21743,WELL-0048,20250119,334.0,738.0,387.5,0.0,64,1841,822
21744,WELL-0048,20250120,372.6,777.0,433.4,0.0,20,2048,882
21745,WELL-0048,20250121,351.8,744.4,410.2,0.0,36,1903,852
21746,WELL-0048,20250122,368.6,748.6,430.7,0.0,32,1802,725
21747,WELL-0048,20250123,396.5,877.5,464.4,0.0,48,1962,668
21748,WELL-0048,20250124,356.0,715.0,418.1,0.0,28,1606,813
21749,WELL-0048,20250125,339.1,677.8,399.1,0.0,28,1807,801
21750,WELL-0048,20250126,338.2,732.4,399.1,0.0,24,2094,930
21751,WELL-0048,20250127,338.4,655.0,400.2,0.0,64,2016,940
21752,WELL-0048,20250128,352.9,733.5,418.4,0.0,64,1823,826
21753,WELL-0048,20250129,329.4,680.4,391.5,0.0,20,2035,949
21754,WELL-0048,20250130,351.5,737.5,418.8,0.0,28,1924,854
21755,WELL-0048,20250131,361.6,743.7,431.9,0.0,28,1978,788
21756,WELL-0048,20250201,319.6,685.0,382.7,0.0,32,2076,795
21757,WELL-0048,20250202,370.5,831.1,444.7,0.0,28,1837,883
21758,WELL-0048,20250203,336.3,712.1,404.6,0.0,24,2142,778
21759,WELL-0048,20250204,340.8,735.3,411.0,0.0,24,1953,656
21760,WELL-0048,20250205,353.1,732.5,426.9,0.0,28,1948,619
21761,WELL-0048,20250206,351.6,699.8,426.1,0.0,28,1839,750
21762,WELL-0048,20250207,362.0,819.6,439.8,0.0,64,1832,887
21763,WELL-0048,20250208,323.7,675.4,394.1,0.0,24,1582,840
21764,WELL-0048,20250209,326.8,681.7,398.9,0.0,64,1932,768
21765,WELL-0048,20250210,350.6,683.7,429.0,0.0,64,2007,768
21766,WELL-0048,20250211,341.5,717.0,418.8,0.0,24,1992,799
21767,WELL-0048,20250212,358.5,787.4,440.8,0.0,24,1848,737
21768,WELL-0048,20250213,343.7,758.0,423.6,0.0,48,2007,970
21769,WELL-0048,20250214,378.5,784.8,467.6,0.0,32,1964,794
21770,WELL-0048,20250215,303.9,664.6,376.4,0.0,64,1890,735
21771,WELL-0048,20250216,349.3,735.3,433.6,0.0,24,2149,711
21772,WELL-0048,20250217,342.4,682.9,426.1,0.0,24,2055,743
21773,WELL-0048,20250218,319.8,698.6,399.0,0.0,24,1690,902
21774,WELL-0048,20250219,305.9,707.9,382.6,0.0,32,2047,766
21775,WELL-0048,20250220,341.5,696.2,428.1,0.0,64,1883,809
21776,WELL-0048,20250221,328.5,695.7,412.9,0.0,40,1955,715
21777,WELL-0048,20250222,313.7,696.9,395.2,0.0,48,1912,735
21778,WELL-0048,20250223,341.1,730.0,430.8,0.0,32,2069,642
21779,WELL-0048,20250224,345.7,732.9,437.6,0.0,64,1906,893
21780,WELL-0048,20250225,335.6,672.3,425.9,0.0,20,1954,650
21781,WELL-0048,20250226,329.1,706.5,418.6,0.0,36,1859,792
21782,WELL-0048,20250227,359.0,769.4,457.8,0.0,36,2051,820
21783,WELL-0048,20250228,349.0,764.3,446.2,0.0,28,1799,809
21784,WELL-0048,20250301,311.1,653.2,398.7,0.0,48,1712,962
21785,WELL-0048,20250302,330.1,732.1,424.1,0.0,64,1810,840
21786,WELL-0048,20250303,334.0,738.5,430.1,0.0,48,1967,822
21787,WELL-0048,20250304,297.9,682.9,384.5,0.0,20,1847,771
21788,WELL-0048,20250305,322.1,658.3,416.8,0.0,32,1846,697
21789,WELL-0048,20250306,319.8,708.6,414.8,0.0,20,1692,718
21790,WELL-0048,20250307,329.1,697.8,427.9,0.0,36,1843,787
21791,WELL-0048,20250308,315.2,659.5,410.8,0.0,48,1811,850
21792,WELL-0048,20250309,324.3,689.1,423.8,0.0,36,1925,638
21793,WELL-0048,20250310,309.4,692.4,405.3,0.0,36,1861,810
21794,WELL-0048,20250311,304.5,664.1,399.9,0.0,64,1802,865
21795,WELL-0048,20250312,312.9,618.3,411.9,0.0,48,2002,763
21796,WELL-0048,20250313,339.8,722.3,448.4,0.0,64,1954,800
21797,WELL-0048,20250314,322.9,698.1,427.1,0.0,36,1811,725
21798,WELL-0048,20250315,317.7,690.3,421.3,0.0,32,1807,739
21799,WELL-0048,20250316,319.9,721.2,425.2,0.0,32,2028,847
21800,WELL-0048,20250317,282.8,598.5,376.9,0.0,32,1934,874
21801,WELL-0048,20250318,307.3,640.6,410.4,0.0,28,1952,951
21802,WELL-0048,20250319,297.3,633.1,398.1,0.0,32,1764,715
21803,WELL-0048,20250320,300.5,664.8,403.4,0.0,36,1850,856
21804,WELL-0048,20250321,254.6,527.5,342.6,4.9,28,1930,782
21805,WELL-0048,20250322,315.1,673.6,425.1,0.0,64,1828,695
21806,WELL-0048,20250323,318.4,730.9,430.5,0.0,48,1891,957
21807,WELL-0048,20250324,300.7,587.5,407.6,0.0,24,1960,864
21808,WELL-0048,20250325,270.7,545.7,367.9,2.7,32,1881,769
21809,WELL-0048,20250326,314.4,625.5,428.3,0.0,32,1870,761
21810,WELL-0048,20250327,294.1,663.2,401.7,0.0,48,1837,805
21811,WELL-0048,20250328,303.7,683.2,415.8,0.0,32,1791,783
21812,WELL-0048,20250329,317.0,663.6,435.1,0.0,32,1925,689
21813,WELL-0048,20250330,309.2,677.3,425.4,0.0,28,1750,850
21814,WELL-0048,20250331,296.3,646.4,408.7,0.0,24,1787,812
21815,WELL-0048,20250401,289.1,573.0,399.7,0.0,64,1752,895
21816,WELL-0048,20250402,277.9,600.6,385.2,0.0,48,1776,785
21817,WELL-0048,20250403,319.2,661.1,443.5,0.0,32,1841,812
21818,WELL-0048,20250404,307.8,622.4,428.7,0.0,28,1486,893
21819,WELL-0048,20250405,303.2,662.9,423.3,0.0,40,1859,741
21820,WELL-0048,20250406,303.7,711.6,425.0,0.0,64,1921,894
21821,WELL-0048,20250407,288.7,585.2,405.1,0.0,20,1748,767
21822,WELL-0048,20250408,325.4,719.5,457.8,0.0,48,1867,812
21823,WELL-0048,20250409,327.0,732.8,461.1,0.0,64,1982,797
21824,WELL-0048,20250410,318.6,699.5,450.4,0.0,36,1767,658
21825,WELL-0048,20250411,303.4,699.7,430.0,0.0,48,1875,879
21826,WELL-0048,20250412,310.7,732.8,441.4,0.0,36,1809,849
21827,WELL-0048,20250413,336.3,739.2,478.9,0.0,40,1978,897
21828,WELL-0048,20250414,302.1,685.4,431.2,0.0,24,1818,825
21829,WELL-0048,20250415,273.6,600.2,391.5,0.0,28,2104,761
21830,WELL-0048,20250416,277.7,610.7,398.4,0.0,24,2002,726
21831,WELL-0048,20250417,323.3,661.0,465.0,0.0,36,1747,719
21832,WELL-0048,20250418,294.5,660.9,424.7,0.0,40,1936,734
21833,WELL-0048,20250419,294.0,639.1,425.0,0.0,48,1812,800
21834,WELL-0048,20250420,275.8,593.6,399.6,0.0,32,1612,846
21835,WELL-0048,20250421,306.8,642.5,445.7,0.0,36,1698,738
21836,WELL-0048,20250422,324.7,713.6,472.9,0.0,64,1814,767
21837,WELL-0048,20250423,296.0,623.9,432.2,0.0,48,1930,749
21838,WELL-0048,20250424,284.4,623.5,416.2,0.0,40,1977,907
21839,WELL-0048,20250425,296.1,662.5,434.4,0.0,20,1871,713
21840,WELL-0048,20250426,297.6,691.4,437.7,0.0,32,1694,840
21841,WELL-0048,20250427,289.4,664.2,426.7,0.0,48,1694,863
21842,WELL-0048,20250428,309.1,716.2,456.9,0.0,24,1833,805
21843,WELL-0048,20250429,315.8,743.1,467.9,0.0,20,1684,746
21844,WELL-0048,20250430,280.4,603.4,416.6,0.0,20,1906,744
21845,WELL-0048,20250501,292.0,679.2,434.8,0.0,28,1838,797
21846,WELL-0048,20250502,286.5,578.6,427.8,0.0,28,1864,659
21847,WELL-0048,20250503,266.2,585.5,398.5,0.0,36,1784,779
21848,WELL-0048,20250504,303.8,690.8,455.8,0.0,32,1826,900
21849,WELL-0048,20250505,291.9,645.7,439.2,0.0,48,1517,671
21850,WELL-0048,20250506,258.5,550.3,389.9,0.0,64,1665,705
21851,WELL-0048,20250507,283.6,693.8,428.7,0.0,48,1840,627
21852,WELL-0048,20250508,311.5,681.9,472.1,0.0,64,1863,565
21853,WELL-0048,20250509,298.7,671.4,453.8,0.0,32,1728,733
21854,WELL-0048,20250510,285.2,602.1,434.4,0.0,40,1679,804
21855,WELL-0048,20250511,264.0,572.7,403.2,0.0,24,1816,678
21856,WELL-0048,20250512,307.4,708.2,470.7,0.0,36,1819,816
21857,WELL-0048,20250513,303.7,612.2,466.1,0.0,40,1689,673
21858,WELL-0048,20250514,261.3,540.9,402.1,0.0,20,1859,744
21859,WELL-0048,20250515,281.7,602.6,434.5,0.0,40,1763,912
21860,WELL-0048,20250516,259.0,532.5,400.5,0.0,36,1829,846
21861,WELL-0048,20250517,282.1,638.6,437.4,0.0,36,1884,756
21862,WELL-0048,20250518,291.1,657.0,452.5,0.0,32,1836,704
21863,WELL-0048,20250519,267.4,530.3,416.7,0.0,64,1815,657
21864,WELL-0048,20250520,285.5,618.0,445.9,0.0,24,1862,787
21865,WELL-0048,20250521,290.3,611.2,454.7,0.0,64,1902,727
21866,WELL-0048,20250522,2.3,5.5,3.6,23.8,48,1762,842
21867,WELL-0048,20250523,272.8,619.6,429.4,0.0,28,1879,711
21868,WELL-0048,20250524,263.0,614.6,415.0,0.0,28,1896,917
21869,WELL-0048,20250525,252.5,527.1,399.5,0.0,24,1634,755
21870,WELL-0048,20250526,280.2,597.5,444.3,0.0,48,1754,655
21871,WELL-0048,20250527,290.5,676.6,461.9,0.0,32,1694,780
21872,WELL-0048,20250528,274.7,594.5,437.9,0.0,36,1893,837
21873,WELL-0048,20250529,288.4,600.4,460.8,0.0,32,1765,597
21874,WELL-0048,20250530,278.2,565.8,445.7,0.0,36,1871,862
21875,WELL-0048,20250531,276.2,593.9,443.6,0.0,24,1800,772
21876,WELL-0048,20250601,272.8,627.1,439.2,0.0,20,1966,686
21877,WELL-0048,20250602,288.2,638.8,465.3,0.0,36,1736,907
21878,WELL-0048,20250603,276.0,612.0,446.7,0.0,32,1702,864
21879,WELL-0048,20250604,297.1,654.1,482.1,0.0,32,1790,743
21880,WELL-0048,20250605,246.4,587.1,400.8,0.0,64,1723,832
21881,WELL-0048,20250606,287.2,642.9,468.4,0.0,32,1689,703
21882,WELL-0048,20250607,281.5,641.5,460.3,0.0,32,1886,651
21883,WELL-0048,20250608,272.3,639.1,446.4,0.0,36,1867,674
21884,WELL-0048,20250609,116.3,255.1,191.1,13.8,48,1866,890
21885,WELL-0048,20250610,291.3,657.2,479.9,0.0,40,1876,696
21886,WELL-0048,20250611,272.2,596.1,449.5,0.0,28,1932,843
21887,WELL-0048,20250612,291.1,574.2,482.0,0.0,40,1860,838
21888,WELL-0048,20250613,250.3,538.9,415.6,0.0,40,1917,832
21889,WELL-0048,20250614,231.2,505.4,384.8,0.0,48,1764,788
21890,WELL-0048,20250615,255.2,592.4,425.9,0.0,48,1793,727
21891,WELL-0048,20250616,279.1,602.1,467.0,0.0,28,1716,721
21892,WELL-0048,20250617,279.0,626.0,467.9,0.0,64,1782,776
21893,WELL-0048,20250618,275.7,572.8,463.6,0.0,64,1908,823
21894,WELL-0048,20250619,180.1,397.4,303.7,8.8,36,1725,747
21895,WELL-0048,20250620,264.1,616.5,446.3,0.0,40,1838,684
21896,WELL-0048,20250621,253.5,555.5,429.6,0.0,40,1571,884
21897,WELL-0048,20250622,262.0,597.7,445.1,0.0,64,2015,733
21898,WELL-0048,20250623,249.0,563.6,424.1,0.0,20,1758,817
21899,WELL-0048,20250624,256.6,575.4,438.2,0.0,28,1697,747
21900,WELL-0048,20250625,255.3,536.6,437.2,0.0,20,1819,694
21901,WELL-0048,20250626,154.6,357.2,265.5,10.5,24,1731,733
21902,WELL-0048,20250627,262.0,560.4,450.9,0.0,40,1732,819
21903,WELL-0048,20250628,249.9,565.7,431.1,0.0,20,1721,728
21904,WELL-0048,20250629,263.3,553.8,455.4,0.0,40,1720,719
21905,WELL-0048,20250630,242.3,559.9,420.3,0.0,24,1822,751
21906,WELL-0049,20240516,394.1,808.6,383.8,0.0,20,2404,968
21907,WELL-0049,20240517,402.7,822.1,393.1,0.0,48,2042,765
21908,WELL-0049,20240518,193.8,369.1,189.7,12.7,48,2017,762
21909,WELL-0049,20240519,368.8,712.5,361.7,0.0,28,1965,943
21910,WELL-0049,20240520,374.9,718.3,368.6,0.0,24,2198,820
21911,WELL-0049,20240521,403.8,832.2,398.0,0.0,28,2248,1026
21912,WELL-0049,20240522,405.8,860.1,400.9,0.0,24,2370,1027
21913,WELL-0049,20240523,375.9,850.1,372.2,0.0,40,2295,892
21914,WELL-0049,20240524,371.1,846.8,368.4,0.0,28,2114,842
21915,WELL-0049,20240525,360.1,716.4,358.3,0.0,36,2002,985
21916,WELL-0049,20240526,128.4,256.4,128.1,16.3,40,2237,808
21917,WELL-0049,20240527,369.0,747.4,368.9,0.0,64,2361,940
21918,WELL-0049,20240528,333.3,697.8,334.1,0.0,48,1960,858
21919,WELL-0049,20240529,354.4,688.1,356.0,0.0,48,2134,825
21920,WELL-0049,20240530,385.1,784.1,387.8,0.0,24,2268,892
21921,WELL-0049,20240531,370.6,764.0,374.1,0.0,64,2066,906
21922,WELL-0049,20240601,407.7,901.6,412.6,0.0,36,2268,858
21923,WELL-0049,20240602,393.3,847.7,399.0,0.0,40,2338,871
21924,WELL-0049,20240603,344.5,725.1,350.3,0.0,36,2050,818
21925,WELL-0049,20240604,386.1,724.2,393.5,0.0,40,2044,931
21926,WELL-0049,20240605,122.1,261.6,124.8,16.9,24,2020,880
21927,WELL-0049,20240606,372.3,768.7,381.3,0.0,24,2226,842
21928,WELL-0049,20240607,331.1,711.1,339.9,0.0,64,2092,993
21929,WELL-0049,20240608,368.8,726.1,379.5,0.0,28,2103,845
21930,WELL-0049,20240609,359.0,692.9,370.3,0.0,20,2318,884
21931,WELL-0049,20240610,345.7,718.3,357.5,0.0,32,2163,866
21932,WELL-0049,20240611,362.2,741.4,375.5,0.0,28,2099,667
21933,WELL-0049,20240612,333.9,732.4,347.0,0.0,28,2202,877
21934,WELL-0049,20240613,379.5,725.2,395.2,0.0,64,2221,861
21935,WELL-0049,20240614,381.5,783.0,398.3,0.0,64,2051,934
21936,WELL-0049,20240615,373.1,768.8,390.4,0.0,24,2187,877
21937,WELL-0049,20240616,327.0,698.9,343.1,0.0,64,2182,795
21938,WELL-0049,20240617,326.5,680.4,343.3,0.0,48,2263,977
21939,WELL-0049,20240618,340.5,694.9,358.9,0.0,20,2283,885
21940,WELL-0049,20240619,181.3,413.9,191.5,12.1,28,2307,954
21941,WELL-0049,20240620,356.3,801.7,377.4,0.0,36,2220,783
21942,WELL-0049,20240621,351.0,746.5,372.7,0.0,64,2153,731
21943,WELL-0049,20240622,342.2,688.0,364.2,0.0,32,2034,958
21944,WELL-0049,20240623,321.2,726.0,342.7,0.0,32,1894,781
21945,WELL-0049,20240624,327.0,684.1,349.7,0.0,20,2411,906
21946,WELL-0049,20240625,341.2,739.1,365.7,0.0,48,2266,890
21947,WELL-0049,20240626,332.4,646.4,357.2,0.0,40,2057,963
21948,WELL-0049,20240627,334.1,718.3,359.8,0.0,28,2056,813
21949,WELL-0049,20240628,314.7,645.9,339.8,0.0,32,2172,986
21950,WELL-0049,20240629,380.2,780.2,411.5,0.0,28,2255,678
21951,WELL-0049,20240630,322.8,649.7,350.2,0.0,24,2053,940
21952,WELL-0049,20240701,322.4,671.8,350.6,0.0,24,2286,822
21953,WELL-0049,20240702,326.2,705.4,355.6,0.0,36,2162,937
21954,WELL-0049,20240703,328.6,733.1,359.1,0.0,20,1834,985
21955,WELL-0049,20240704,346.9,752.6,380.0,0.0,20,2167,937
21956,WELL-0049,20240705,331.0,703.5,363.4,0.0,48,2333,919
21957,WELL-0049,20240706,326.4,692.3,359.3,0.0,24,2135,738
21958,WELL-0049,20240707,323.3,677.9,356.7,0.0,32,2209,934
21959,WELL-0049,20240708,315.8,657.8,349.2,0.0,24,2184,948
21960,WELL-0049,20240709,289.8,677.1,321.3,0.0,36,2242,843
21961,WELL-0049,20240710,345.3,686.0,383.7,0.0,28,1895,877
21962,WELL-0049,20240711,331.9,678.9,369.7,0.0,64,2183,977
21963,WELL-0049,20240712,316.3,632.5,353.2,0.0,32,2023,752
21964,WELL-0049,20240713,344.5,731.7,385.6,0.0,20,2427,871
21965,WELL-0049,20240714,342.9,770.3,384.8,0.0,28,2225,888
21966,WELL-0049,20240715,304.5,657.8,342.5,0.0,48,2219,871
21967,WELL-0049,20240716,302.9,637.3,341.5,0.0,64,2121,850
21968,WELL-0049,20240717,285.1,569.5,322.2,0.0,24,2232,915
21969,WELL-0049,20240718,275.2,620.2,311.8,0.0,40,2181,916
21970,WELL-0049,20240719,334.4,702.3,379.7,0.0,48,2266,876
21971,WELL-0049,20240720,312.3,678.5,355.5,0.0,40,2207,800
21972,WELL-0049,20240721,334.6,614.9,381.8,0.0,24,2066,787
21973,WELL-0049,20240722,316.5,611.0,362.1,0.0,64,2176,840
21974,WELL-0049,20240723,292.8,604.9,335.7,0.0,32,2183,891
21975,WELL-0049,20240724,310.5,689.3,356.9,0.0,36,2107,762
21976,WELL-0049,20240725,322.2,691.8,371.3,0.0,40,2058,827
21977,WELL-0049,20240726,184.8,386.3,213.5,7.7,64,2153,960
21978,WELL-0049,20240727,277.5,546.6,321.3,0.0,48,2168,780
21979,WELL-0049,20240728,271.2,604.3,314.8,0.0,64,2357,863
21980,WELL-0049,20240729,319.8,731.7,372.1,0.0,36,2094,949
21981,WELL-0049,20240730,337.9,686.5,394.0,0.0,64,2267,939
21982,WELL-0049,20240731,276.3,509.9,323.0,0.0,28,2182,944
21983,WELL-0049,20240801,315.7,606.4,370.0,0.0,48,2086,866
21984,WELL-0049,20240802,295.8,563.3,347.5,0.0,48,2117,852
21985,WELL-0049,20240803,300.0,667.7,353.2,0.0,24,1985,799
21986,WELL-0049,20240804,283.0,592.6,334.0,0.0,40,2233,818
21987,WELL-0049,20240805,277.3,631.6,328.1,0.0,64,2026,975
21988,WELL-0049,20240806,302.5,585.1,358.8,0.0,24,1998,888
21989,WELL-0049,20240807,281.7,604.6,334.9,0.0,48,2110,844
21990,WELL-0049,20240808,274.1,513.4,326.7,0.0,20,2003,775
21991,WELL-0049,20240809,271.8,595.1,324.7,0.0,36,2168,745
21992,WELL-0049,20240810,277.1,645.6,331.9,0.0,32,2208,819
21993,WELL-0049,20240811,300.5,663.4,360.8,0.0,64,2107,857
21994,WELL-0049,20240812,325.9,748.8,392.2,0.0,32,2083,988
21995,WELL-0049,20240813,290.6,632.5,350.6,0.0,64,2165,819
21996,WELL-0049,20240814,305.0,647.3,368.9,0.0,40,2131,869
21997,WELL-0049,20240815,273.1,574.0,331.0,0.0,20,2068,660
21998,WELL-0049,20240816,265.7,553.0,322.8,0.0,32,2148,861
21999,WELL-0049,20240817,288.9,651.6,351.9,0.0,40,2185,875
22000,WELL-0049,20240818,287.6,643.5,351.2,0.0,40,1950,819
22001,WELL-0049,20240819,288.1,613.5,352.7,0.0,36,2093,967
22002,WELL-0049,20240820,276.7,607.6,339.5,0.0,24,2082,1017
22003,WELL-0049,20240821,304.3,608.0,374.3,0.0,24,2320,805
22004,WELL-0049,20240822,284.1,599.4,350.3,0.0,32,2090,733
22005,WELL-0049,20240823,271.0,586.4,334.9,0.0,28,1926,916
22006,WELL-0049,20240824,303.9,645.9,376.5,0.0,36,2072,768
22007,WELL-0049,20240825,251.2,549.0,312.0,0.0,40,1935,889
22008,WELL-0049,20240826,271.3,551.6,337.7,0.0,36,1983,843
22009,WELL-0049,20240827,283.8,564.1,354.1,0.0,48,1977,936
22010,WELL-0049,20240828,268.5,591.6,335.9,0.0,20,2041,878
22011,WELL-0049,20240829,261.1,539.9,327.5,0.0,28,2126,872
22012,WELL-0049,20240830,264.3,526.1,332.3,0.0,40,2244,886
22013,WELL-0049,20240831,302.2,661.1,380.8,0.0,36,2133,837
22014,WELL-0049,20240901,277.8,606.8,351.0,0.0,48,2294,1008
22015,WELL-0049,20240902,255.4,555.6,323.4,0.0,36,1952,749
22016,WELL-0049,20240903,262.4,558.9,333.1,0.0,64,2022,886
22017,WELL-0049,20240904,263.6,530.0,335.4,0.0,48,1791,778
22018,WELL-0049,20240905,259.9,547.2,331.5,0.0,20,2326,795
22019,WELL-0049,20240906,285.3,623.6,364.9,0.0,20,1995,869
22020,WELL-0049,20240907,271.8,596.9,348.4,0.0,28,2145,839
22021,WELL-0049,20240908,281.6,571.9,361.9,0.0,64,2117,925
22022,WELL-0049,20240909,283.1,613.2,364.7,0.0,28,1983,909
22023,WELL-0049,20240910,272.4,596.9,351.7,0.0,36,1902,793
22024,WELL-0049,20240911,269.3,579.8,348.6,0.0,32,2235,939
22025,WELL-0049,20240912,258.5,550.9,335.5,0.0,20,2072,878
22026,WELL-0049,20240913,240.5,539.2,312.8,0.0,28,1963,837
22027,WELL-0049,20240914,220.4,454.2,287.4,0.0,20,2179,1045
22028,WELL-0049,20240915,261.2,552.5,341.5,0.0,32,2047,706
22029,WELL-0049,20240916,291.4,687.3,381.9,0.0,48,2069,929
22030,WELL-0049,20240917,125.7,275.3,165.2,13.2,20,2055,807
22031,WELL-0049,20240918,235.6,517.9,310.3,0.0,32,1945,814
22032,WELL-0049,20240919,233.7,529.8,308.5,0.0,48,2039,754
22033,WELL-0049,20240920,267.0,555.4,353.2,0.0,24,2260,916
22034,WELL-0049,20240921,252.5,522.7,334.9,0.0,24,1992,808
22035,WELL-0049,20240922,288.8,663.1,384.0,0.0,28,2009,871
22036,WELL-0049,20240923,258.0,575.3,344.0,0.0,64,1919,883
22037,WELL-0049,20240924,216.2,455.8,288.9,5.0,40,1972,911
22038,WELL-0049,20240925,234.8,502.3,314.6,5.1,32,2109,725
22039,WELL-0049,20240926,279.6,575.1,375.4,0.0,48,2125,834
22040,WELL-0049,20240927,270.1,638.5,363.6,0.0,48,2248,880
22041,WELL-0049,20240928,221.7,429.0,299.2,0.0,40,2172,910
22042,WELL-0049,20240929,282.4,597.1,382.0,0.0,32,2046,953
22043,WELL-0049,20240930,265.1,531.9,359.5,0.0,40,1901,860
22044,WELL-0049,20241001,289.9,639.1,394.0,0.0,24,1975,713
22045,WELL-0049,20241002,260.3,523.1,354.7,0.0,48,2170,876
22046,WELL-0049,20241003,244.2,540.3,333.6,0.0,40,1948,744
22047,WELL-0049,20241004,238.1,475.9,326.1,0.0,20,1890,873
22048,WELL-0049,20241005,277.0,626.5,380.2,0.0,40,2021,848
22049,WELL-0049,20241006,239.9,549.1,330.1,0.0,36,2157,1014
22050,WELL-0049,20241007,231.4,477.2,319.2,0.0,32,2042,888
22051,WELL-0049,20241008,237.2,531.3,328.1,0.0,20,2085,801
22052,WELL-0049,20241009,242.3,534.7,336.0,0.0,28,1994,776
22053,WELL-0049,20241010,46.4,105.2,64.5,19.3,40,2258,863
22054,WELL-0049,20241011,254.0,566.1,353.9,0.0,36,1949,810
22055,WELL-0049,20241012,236.4,502.5,330.2,0.0,32,1993,785
22056,WELL-0049,20241013,206.4,416.8,289.0,0.0,36,2113,854
22057,WELL-0049,20241014,226.2,521.8,317.5,0.0,24,1991,895
22058,WELL-0049,20241015,231.6,518.3,325.9,0.0,32,1950,864
22059,WELL-0049,20241016,240.3,505.0,338.9,0.0,24,1924,798
22060,WELL-0049,20241017,237.1,527.5,335.3,0.0,28,2041,859
22061,WELL-0049,20241018,130.5,289.6,184.9,11.3,28,1967,864
22062,WELL-0049,20241019,217.3,419.3,308.9,0.0,48,1999,813
22063,WELL-0049,20241020,246.6,548.5,351.3,0.0,32,1920,913
22064,WELL-0049,20241021,244.6,576.0,349.3,0.0,20,1964,871
22065,WELL-0049,20241022,244.4,523.1,349.9,0.0,20,1806,801
22066,WELL-0049,20241023,255.3,599.7,366.5,0.0,28,2259,891
22067,WELL-0049,20241024,247.8,610.7,356.6,0.0,36,2071,979
22068,WELL-0049,20241025,230.1,423.9,331.9,0.0,40,1990,794
22069,WELL-0049,20241026,239.9,516.2,346.9,0.0,36,1938,736
22070,WELL-0049,20241027,223.6,490.7,324.2,0.0,36,1970,928
22071,WELL-0049,20241028,235.3,486.4,341.9,0.0,20,2045,839
22072,WELL-0049,20241029,239.9,521.0,349.6,0.0,64,2146,781
22073,WELL-0049,20241030,250.4,505.8,365.8,0.0,64,2020,792
22074,WELL-0049,20241031,227.3,485.6,332.8,0.0,48,2035,932
22075,WELL-0049,20241101,220.5,476.3,323.7,0.0,20,2034,914
22076,WELL-0049,20241102,215.7,478.4,317.4,0.0,40,2112,950
22077,WELL-0049,20241103,247.1,547.7,364.5,0.0,48,1994,711
22078,WELL-0049,20241104,220.5,499.9,326.0,0.0,20,1970,829
22079,WELL-0049,20241105,237.7,543.7,352.4,0.0,24,2129,704
22080,WELL-0049,20241106,221.1,474.0,328.6,0.0,24,1942,820
22081,WELL-0049,20241107,214.1,470.6,318.9,0.0,48,1793,768
22082,WELL-0049,20241108,215.6,514.5,322.0,0.0,32,1887,861
22083,WELL-0049,20241109,203.6,453.8,304.9,0.0,28,1871,823
22084,WELL-0049,20241110,181.4,411.7,272.3,6.0,32,2077,872
22085,WELL-0049,20241111,218.5,485.4,328.9,0.0,28,1849,843
22086,WELL-0049,20241112,241.0,524.0,363.5,0.0,32,1844,838
22087,WELL-0049,20241113,224.4,464.9,339.4,0.0,28,2211,927
22088,WELL-0049,20241114,241.5,536.4,366.2,0.0,40,1901,798
22089,WELL-0049,20241115,237.8,482.3,361.4,0.0,24,1871,848
22090,WELL-0049,20241116,216.5,479.8,329.9,0.0,32,2100,1025
22091,WELL-0049,20241117,248.3,523.0,379.4,0.0,32,1881,896
